kl_loss,kl_weight,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss,learning_rate
1.8574862480163574,0.8500000238418579,5.3890700340271,3.8102056980133057,1.8273022174835205,5.711725234985352,4.158517837524414,3.125000148429535e-05
1.8509553670883179,0.8500000238418579,5.507744312286377,3.934431791305542,1.8276896476745605,5.499427318572998,3.9458909034729004,3.125000148429535e-05
1.8638290166854858,0.8500000238418579,5.018179416656494,3.433925151824951,1.8276232481002808,5.486617565155029,3.933138132095337,3.125000148429535e-05
1.8497713804244995,0.8500000238418579,5.390423774719238,3.818117618560791,1.8266417980194092,5.343150615692139,3.7905051708221436,3.125000148429535e-05
1.8462610244750977,0.8500000238418579,5.504183292388916,3.934861421585083,1.8262906074523926,5.468137264251709,3.915790319442749,3.125000148429535e-05
1.8652349710464478,0.8500000238418579,5.418831825256348,3.8333818912506104,1.8266102075576782,5.328343391418457,3.7757251262664795,3.125000148429535e-05
1.8596152067184448,0.8500000238418579,5.395549297332764,3.814876079559326,1.8271087408065796,5.497270584106445,3.944227933883667,3.125000148429535e-05
1.8527789115905762,0.8500000238418579,5.358791351318359,3.7839293479919434,1.8275370597839355,5.468414306640625,3.9150078296661377,3.125000148429535e-05
1.8373668193817139,0.8500000238418579,5.1650071144104,3.603245258331299,1.8280068635940552,5.535204887390137,3.9813995361328125,3.125000148429535e-05
1.8418329954147339,0.8500000238418579,5.336916446685791,3.771357774734497,1.8279647827148438,5.372486591339111,3.818716526031494,3.125000148429535e-05
1.8614223003387451,0.8500000238418579,5.12919807434082,3.5469892024993896,1.8268905878067017,5.425105094909668,3.8722481727600098,3.125000148429535e-05
1.8560186624526978,0.8500000238418579,5.072207450866699,3.4945921897888184,1.8260407447814941,5.263605117797852,3.711470365524292,3.125000148429535e-05
1.8592002391815186,0.8500000238418579,5.091318130493164,3.510998010635376,1.8258087635040283,5.303281307220459,3.7513439655303955,3.125000148429535e-05
1.8468364477157593,0.8500000238418579,5.1823530197143555,3.612541913986206,1.825394868850708,5.375853061676025,3.824267625808716,3.125000148429535e-05
1.861854076385498,0.8500000238418579,5.339348793029785,3.756772994995117,1.8249698877334595,5.381637096405029,3.8304123878479004,1.5625000742147677e-05
1.850005030632019,0.8500000238418579,5.3578715324401855,3.785367488861084,1.824824571609497,5.326304912567139,3.7752044200897217,1.5625000742147677e-05
1.8418864011764526,0.8500000238418579,5.187553882598877,3.621950149536133,1.8246147632598877,5.229733943939209,3.678811550140381,1.5625000742147677e-05
1.8541253805160522,0.8500000238418579,5.3963494300842285,3.820343017578125,1.8241631984710693,5.561989784240723,4.011451721191406,1.5625000742147677e-05
1.8481576442718506,0.8500000238418579,5.297131538391113,3.7261972427368164,1.8232225179672241,5.478613376617432,3.928873300552368,1.5625000742147677e-05
1.8379849195480347,0.8500000238418579,5.307769775390625,3.745483160018921,1.8225071430206299,5.173095226287842,3.6239638328552246,1.5625000742147677e-05
1.8372879028320312,0.8500000238418579,5.181042671203613,3.61934757232666,1.8217962980270386,5.566919326782227,4.018392562866211,1.5625000742147677e-05
1.8469839096069336,0.8500000238418579,5.542919158935547,3.972982883453369,1.8206684589385986,5.343544960021973,3.7959768772125244,1.5625000742147677e-05
1.845566749572754,0.8500000238418579,5.155393123626709,3.586660861968994,1.819583773612976,5.292299747467041,3.7456541061401367,1.5625000742147677e-05
1.845198392868042,0.8500000238418579,5.421457290649414,3.853039503097534,1.818321704864502,5.461112022399902,3.9155383110046387,1.5625000742147677e-05
1.835260033607483,0.8500000238418579,5.153179168701172,3.5932085514068604,1.8169995546340942,5.376016616821289,3.8315680027008057,1.5625000742147677e-05
1.837394118309021,0.8500000238418579,5.369102954864502,3.8073174953460693,1.815891981124878,5.364896297454834,3.82138729095459,1.5625000742147677e-05
1.8516640663146973,0.8500000238418579,5.1786322593688965,3.60471773147583,1.8152830600738525,5.349484920501709,3.8064944744110107,1.5625000742147677e-05
